Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,target,Enrollment_Month
STU157248,Rohan Patel,Male,19,Master,Employed,Bengaluru,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,47,62.6,1,7.7,2,5,2.9,2,8,3,83.5,37.7,35.8,1,UPI,Yes,Yes,4664,70,2,0,2.2,0,12
STU157249,Isha Gupta,Male,24,Bachelor,Employed,Kolkata,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,37,34.4,2,8.4,8,2,7.1,7,3,5,43.8,66.9,57.4,1,Free,No,No,0,82,2,0,4.0,1,2
STU157250,Ananya Bhardwaj,Female,17,Master,Student,Lucknow,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,42,66.3,1,0.5,1,2,8.6,5,5,10,100.0,76.0,57.0,5,Free,No,No,0,100,4,1,3.9,0,12
STU157251,Pooja Verma,Female,17,Bachelor,Employed,Chennai,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,4,14,36.9,2,0.5,0,3,5.9,2,8,8,66.8,66.2,28.2,4,Free,No,No,0,88,3,0,5.0,0,9
STU157252,Arjun Nair,Female,18,PhD,Student,Lucknow,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,34,24.4,2,1.9,14,5,8.6,5,4,3,56.5,68.0,41.9,1,Scholarship,No,No,1377,89,2,1,3.4,0,5
STU157253,Pooja Reddy,Female,29,Diploma,Student,Jaipur,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,36,80.2,0,7.0,17,10,6.5,3,7,2,84.1,36.3,47.9,5,Credit Card,Yes,No,4044,40,2,1,4.0,0,2
STU157254,Aditya Mehta,Female,29,Bachelor,Employed,Lucknow,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,17,81.6,0,11.7,2,7,4.2,4,6,6,72.1,70.9,56.1,2,UPI,Yes,No,4300,39,1,0,3.7,1,3
STU157255,Sneha Shah,Male,28,Bachelor,Student,Bengaluru,Tablet,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,31,61.3,2,3.0,4,3,7.4,2,8,2,71.3,50.3,36.0,1,Free,No,No,0,100,3,2,3.6,1,1
STU157256,Sai Mehta,Male,21,Diploma,Self-Employed,Delhi,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,19,55.1,2,2.4,11,4,6.6,3,7,4,81.8,46.3,39.6,1,Credit Card,Yes,Yes,4101,81,0,0,3.8,0,1
STU157257,Krishna Bose,Male,34,Diploma,Unemployed,Bengaluru,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,31,95.7,6,4.3,2,8,5.6,5,5,3,77.2,81.1,67.5,3,Debit Card,Yes,No,6561,62,2,0,5.0,1,4
STU157258,Priya Mehta,Female,28,Diploma,Student,Indore,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,36,61.6,4,0.5,21,6,4.0,4,6,4,72.2,41.0,47.6,2,Debit Card,Yes,Yes,2894,29,1,1,4.4,1,7
STU157259,Arjun Singh,Male,22,Bachelor,Student,Hyderabad,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,41,55.5,3,0.5,0,4,7.3,5,5,6,70.6,45.3,51.7,4,Free,No,Yes,0,51,3,1,3.5,0,7
STU157260,Kavya Iyer,Female,17,Bachelor,Student,Kolkata,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,19,61.9,1,0.5,3,7,5.2,5,5,4,68.9,54.9,54.4,5,Free,No,No,0,53,2,0,2.8,1,9
STU157261,Ananya Bose,Female,32,Bachelor,Employed,Jaipur,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,34,89.5,2,0.5,7,5,7.8,3,6,3,59.7,79.4,53.3,1,Free,No,No,0,55,2,0,4.5,0,11
STU157262,Aditya Sharma,Male,33,Master,Employed,Bhopal,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,39,61.3,1,5.6,7,6,7.6,8,1,3,75.9,80.6,73.5,4,UPI,Yes,No,3701,83,4,0,4.2,1,2
STU157263,Neha Mehta,Female,25,Bachelor,Employed,Chennai,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,7,20,39.6,2,0.5,2,6,3.4,5,5,3,51.9,35.4,45.6,1,Free,No,No,0,64,2,0,4.1,0,8
STU157264,Kavya Sharma,Male,25,Bachelor,Student,Hyderabad,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,41,55.8,2,5.5,0,4,7.8,5,5,0,55.1,90.5,54.1,2,UPI,Yes,No,3636,88,5,0,4.2,0,2
STU157265,Kavya Singh,Female,22,Diploma,Employed,Nagpur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,36,86.7,5,3.1,8,4,4.4,7,3,8,94.0,59.7,75.3,3,UPI,Yes,No,4934,51,4,0,5.0,0,7
STU157266,Sai Bhardwaj,Male,25,Bachelor,Student,Vadodara,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,37,94.5,3,9.7,3,5,9.4,5,5,3,68.3,83.1,67.2,2,UPI,Yes,No,6315,77,2,0,4.1,1,8
STU157267,Ritika Reddy,Other,18,Master,Employed,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,48,83.9,3,6.1,0,5,7.0,6,4,3,62.2,64.9,68.6,1,Free,No,No,0,77,1,2,3.6,0,11
STU157268,Meera Gupta,Male,29,Master,Employed,Nagpur,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,40,71.0,2,5.7,13,14,7.1,3,6,3,87.4,48.9,45.3,2,Credit Card,Yes,No,3660,49,6,1,3.3,0,8
STU157269,Sakshi Nair,Male,29,Master,Employed,Mumbai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,9,45,51.1,2,5.9,8,4,8.1,3,6,2,80.0,55.5,38.7,1,UPI,Yes,No,3476,95,2,1,4.1,0,11
STU157270,Rahul Patel,Male,17,Diploma,Employed,Bhopal,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,35,73.1,2,6.7,0,5,3.8,4,6,1,72.2,51.7,52.2,1,Free,No,No,0,100,3,0,4.4,0,12
STU157271,Aditya Gupta,Female,25,Bachelor,Student,Surat,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,34,88.7,1,0.6,1,2,6.8,5,5,6,83.4,66.6,64.4,0,Free,No,No,0,76,5,0,3.6,1,10
STU157272,Vihaan Mehta,Female,38,Bachelor,Employed,Lucknow,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,41,38.0,2,7.1,22,9,6.6,5,5,4,71.3,42.6,45.4,1,Credit Card,Yes,No,4214,75,4,0,3.9,0,9
STU157273,Ritika Kumar,Male,28,Bachelor,Student,Bhopal,Tablet,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,34,78.5,3,9.4,14,2,8.0,4,6,5,63.8,82.1,55.6,4,Scholarship,No,No,1963,87,4,1,4.8,1,9
STU157274,Arjun Gupta,Male,31,Bachelor,Student,Jaipur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,42,51.8,1,0.5,0,5,8.2,3,7,3,66.8,62.0,39.2,4,Free,No,No,0,92,1,2,5.0,1,12
STU157275,Rohan Reddy,Female,20,Bachelor,Student,Indore,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,21,45.0,1,1.1,25,3,6.6,4,6,2,67.5,47.9,42.1,1,Free,No,Yes,0,62,5,0,3.1,0,4
STU157276,Isha Iyer,Male,26,Bachelor,Employed,Indore,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,29,85.7,3,0.6,6,1,5.9,4,6,6,53.8,56.3,56.8,3,Free,No,No,0,63,1,2,3.0,0,5
STU157277,Kavya Gupta,Male,25,Diploma,Employed,Ahmedabad,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,7,40,84.6,3,9.0,0,3,7.7,6,3,5,73.7,92.9,70.2,6,NetBanking,Yes,No,4214,83,3,0,5.0,1,9
STU157278,Arjun Sharma,Female,17,Bachelor,Employed,Bhopal,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,26,63.8,2,0.5,3,3,6.1,7,3,4,75.0,49.7,66.8,1,UPI,Yes,No,3257,79,4,1,4.2,1,4
STU157279,Sneha Iyer,Female,35,PhD,Student,Bhopal,Tablet,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,32,42.4,2,11.2,1,5,6.6,4,6,2,54.5,55.1,41.6,0,Debit Card,Yes,No,6504,60,2,0,4.2,1,8
STU157280,Rohan Joshi,Female,17,Master,Student,Delhi,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,29,86.0,3,7.3,13,8,3.5,6,4,3,78.6,85.2,70.4,6,UPI,Yes,No,3294,69,2,1,4.6,0,2
STU157281,Ritika Sharma,Female,27,Master,Student,Indore,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,25,35.0,2,2.1,6,5,6.1,5,5,4,69.7,97.8,47.1,3,Scholarship,No,No,1170,67,3,2,5.0,1,1
STU157282,Meera Joshi,Female,26,Bachelor,Employed,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,32,77.5,0,2.2,1,5,5.3,6,3,5,80.3,79.4,67.1,4,Free,No,No,0,82,4,0,5.0,1,8
STU157283,Meera Nair,Female,19,HighSchool,Student,Ahmedabad,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,37,77.2,0,9.1,8,5,5.7,3,7,4,70.2,26.1,46.3,2,Credit Card,Yes,Yes,3197,78,1,0,4.3,0,2
STU157284,Pooja Bose,Female,25,Bachelor,Employed,Bengaluru,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,35,67.8,2,1.5,7,7,7.4,4,5,3,59.0,64.7,51.0,3,Debit Card,Yes,No,3452,79,1,1,4.9,0,3
STU157285,Vihaan Iyer,Male,24,Master,Student,Nagpur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,35,78.1,7,4.6,1,8,7.0,7,3,2,78.0,85.5,73.6,3,UPI,Yes,No,4926,100,1,0,5.0,1,3
STU157286,Priya Shah,Female,25,Bachelor,Student,Pune,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,42,82.5,3,7.1,5,3,4.7,6,4,8,69.9,79.9,68.9,0,Free,No,No,0,76,2,2,4.5,0,1
STU157287,Vivaan Bose,Male,32,Diploma,Self-Employed,Lucknow,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,8,36,54.8,4,10.4,0,4,6.8,4,6,4,92.9,88.0,47.6,3,UPI,Yes,Yes,4619,45,3,2,4.0,1,8
STU157288,Vihaan Desai,Male,27,Bachelor,Employed,Bhopal,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,28,26.1,2,8.2,2,2,10.0,8,2,4,89.9,52.7,59.8,1,Free,No,No,0,94,1,0,5.0,1,11
STU157289,Rahul Joshi,Male,32,Bachelor,Employed,Chennai,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,36,74.2,1,7.8,3,9,5.6,5,5,5,82.4,58.2,58.9,1,UPI,Yes,Yes,3097,70,2,0,3.2,1,4
STU157290,Rahul Verma,Male,29,Bachelor,Student,Bhopal,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,2,48,96.5,1,2.9,3,3,4.4,1,9,1,64.9,58.2,42.7,3,UPI,Yes,No,4601,34,0,2,4.5,0,6
STU157291,Rohan Singh,Female,25,HighSchool,Student,Vadodara,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,32,87.5,2,4.8,10,7,9.5,4,6,3,61.6,64.0,57.8,4,Free,No,No,0,68,4,1,3.2,1,8
STU157292,Ritika Bose,Male,24,Master,Employed,Surat,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,44,68.9,2,5.5,4,2,4.8,5,5,6,44.2,51.7,56.7,3,Scholarship,No,No,975,100,1,1,3.6,0,12
STU157293,Ananya Desai,Male,27,Bachelor,Student,Kolkata,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,6,61,75.9,1,2.9,0,5,7.2,7,2,3,88.4,81.6,72.6,4,NetBanking,Yes,No,4662,53,6,0,4.9,1,6
STU157294,Rohan Desai,Male,23,Bachelor,Student,Lucknow,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,20,70.0,2,9.5,3,3,5.0,9,1,6,77.8,77.6,82.4,4,UPI,Yes,No,5807,67,3,0,5.0,0,2
STU157295,Arjun Shah,Male,17,Bachelor,Student,Hyderabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,38,58.7,3,3.7,1,7,3.7,4,5,5,77.6,100.0,49.5,4,Scholarship,No,No,1840,78,2,0,4.6,1,2
STU157296,Rahul Sharma,Female,32,HighSchool,Unemployed,Nagpur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,36,50.3,0,3.5,3,13,4.8,5,5,4,69.4,85.9,51.9,5,UPI,Yes,Yes,4235,84,2,2,4.1,1,5
STU157297,Aarav Bhardwaj,Male,28,Bachelor,Student,Ahmedabad,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,2,29,35.5,2,0.5,7,7,6.7,5,5,5,62.6,35.3,44.2,2,UPI,Yes,No,3121,100,1,0,5.0,0,2
STU157298,Ritika Iyer,Male,21,Bachelor,Employed,Vadodara,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,28,88.8,1,0.5,9,6,5.7,3,7,2,43.0,86.3,53.4,1,Credit Card,Yes,No,3517,70,3,1,5.0,0,11
STU157299,Rahul Bhardwaj,Female,32,Master,Student,Ahmedabad,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,40,39.4,2,1.3,11,3,7.1,5,4,5,75.1,78.1,47.7,3,Debit Card,Yes,No,3323,100,0,1,3.7,0,9
STU157300,Pooja Reddy,Male,17,Master,Student,Bhopal,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,22,23.5,1,0.5,24,7,6.9,1,9,4,65.6,69.8,17.7,2,UPI,Yes,No,4624,94,3,1,4.1,0,9
STU157301,Pooja Patel,Male,29,Master,Employed,Lucknow,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,32,35.6,3,0.5,2,4,8.8,6,4,4,74.0,59.2,51.4,4,Credit Card,Yes,Yes,3068,97,2,1,4.9,1,6
STU157302,Arjun Kumar,Female,29,Bachelor,Employed,Indore,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,27,60.1,1,2.3,8,2,3.9,4,6,4,58.1,62.5,48.2,1,NetBanking,Yes,No,5298,48,1,2,5.0,0,3
STU157303,Aditya Iyer,Male,23,HighSchool,Employed,Indore,Tablet,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,39,90.8,3,3.2,7,3,4.5,3,7,1,66.6,76.5,53.6,4,UPI,Yes,No,6292,56,0,2,4.9,1,7
STU157304,Priya Mehta,Female,24,HighSchool,Student,Lucknow,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,17,40.7,3,5.1,6,4,3.5,3,7,2,84.2,54.1,35.0,2,Credit Card,Yes,No,3820,82,3,0,3.3,1,6
STU157305,Kavya Desai,Female,34,Bachelor,Unemployed,Kolkata,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,34,49.0,2,0.5,10,7,4.9,5,5,5,83.7,88.2,51.5,6,Free,No,No,0,54,3,1,4.7,0,10
STU157306,Nikhil Desai,Female,27,Diploma,Student,Indore,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,32,71.5,3,5.2,10,5,3.9,5,5,3,71.5,64.0,58.2,1,Debit Card,Yes,No,3417,69,1,1,3.7,0,9
STU157307,Neha Bose,Male,41,HighSchool,Student,Delhi,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,21,78.9,2,6.2,0,4,7.0,5,5,6,78.7,63.4,60.8,2,Scholarship,No,No,1188,49,2,0,4.3,1,3
STU157308,Vihaan Verma,Male,20,Bachelor,Self-Employed,Mumbai,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,38,82.3,5,7.0,12,5,4.9,5,5,9,78.5,65.7,62.1,4,NetBanking,Yes,Yes,4838,93,4,0,4.8,1,9
STU157309,Aarav Shah,Female,37,HighSchool,Employed,Chennai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,36,33.1,3,0.7,4,2,5.9,3,7,2,35.9,73.2,33.3,0,Credit Card,Yes,No,3580,74,3,0,4.3,0,12
STU157310,Pooja Mehta,Male,18,Bachelor,Student,Jaipur,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,54,71.7,2,3.5,7,8,4.2,8,2,7,82.7,53.7,75.8,3,UPI,Yes,No,6125,92,2,0,4.2,0,5
STU157311,Ananya Iyer,Male,32,Bachelor,Employed,Hyderabad,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,40,25.6,4,3.5,15,9,5.6,6,4,3,84.0,44.0,47.2,2,Credit Card,Yes,No,4050,27,1,0,5.0,0,7
STU157312,Sneha Sharma,Female,30,Bachelor,Student,Hyderabad,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,3,21,84.8,3,12.1,0,3,5.9,4,5,3,81.1,85.0,57.9,0,UPI,Yes,No,4465,81,4,1,5.0,1,1
STU157313,Meera Desai,Male,39,Bachelor,Employed,Hyderabad,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,39,45.6,1,7.8,4,8,4.2,5,5,5,70.2,77.8,49.8,1,UPI,Yes,No,3648,83,2,1,4.3,1,5
STU157314,Arjun Verma,Female,37,Bachelor,Employed,Bhopal,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,1,34,22.6,2,0.5,8,9,3.5,5,5,4,100.0,72.9,41.6,2,Debit Card,Yes,No,5271,17,0,0,4.7,1,8
STU157315,Rahul Bhardwaj,Male,28,Bachelor,Student,Ahmedabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,59,43.7,2,1.7,1,1,1.8,3,7,0,60.8,53.7,36.0,1,Credit Card,Yes,Yes,3958,59,4,4,4.3,0,12
STU157316,Priya Shah,Female,22,HighSchool,Student,Bhopal,Tablet,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,36,78.2,3,12.0,1,4,8.4,6,4,5,73.9,83.9,67.6,0,UPI,Yes,No,4918,73,3,1,5.0,1,7
STU157317,Neha Bose,Female,30,Bachelor,Employed,Delhi,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,34,88.1,2,5.9,8,7,7.4,4,6,2,70.8,79.8,58.8,1,Credit Card,Yes,No,3988,68,1,1,2.6,0,10
STU157318,Sakshi Patel,Male,33,Bachelor,Employed,Pune,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,54,56.3,4,5.8,15,5,5.0,6,4,2,69.4,57.4,58.6,2,Free,No,No,0,65,1,0,3.6,1,3
STU157319,Vihaan Desai,Female,28,Bachelor,Student,Nagpur,Tablet,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,23,55.6,5,2.4,0,3,4.8,5,5,4,79.0,88.8,53.9,2,Debit Card,Yes,No,4326,86,2,0,5.0,1,12
STU157320,Nikhil Joshi,Female,29,HighSchool,Self-Employed,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,37,49.4,1,16.0,7,2,6.1,4,6,1,66.1,59.2,44.3,4,Credit Card,Yes,No,6197,51,2,0,4.2,0,6
STU157321,Kavya Shah,Male,20,Master,Student,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,32,61.9,1,9.3,1,6,9.0,4,6,4,81.5,63.5,48.8,1,Scholarship,No,No,1196,43,2,1,4.1,1,6
STU157322,Ananya Kumar,Female,32,Bachelor,Employed,Surat,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,1,22,61.3,3,0.5,0,5,10.0,3,7,4,72.1,90.1,43.9,1,Credit Card,Yes,No,6515,69,1,0,3.9,1,11
STU157323,Rohan Sharma,Female,22,Master,Employed,Pune,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,39,72.4,4,2.3,2,4,7.5,2,8,3,77.9,56.0,40.1,0,Credit Card,Yes,No,4090,94,3,1,5.0,1,2
STU157324,Kavya Iyer,Female,24,Master,Student,Lucknow,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,37,83.2,5,5.5,4,5,4.4,5,5,2,74.9,84.6,63.3,0,Scholarship,No,Yes,451,43,1,2,4.5,1,4
STU157325,Neha Iyer,Male,17,Bachelor,Student,Surat,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,51,77.5,4,0.5,16,2,6.6,4,6,2,58.5,82.0,55.2,7,Free,No,No,0,96,1,0,3.3,1,12
STU157326,Krishna Shah,Male,29,Bachelor,Unemployed,Chennai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,41,85.1,2,0.5,3,10,5.8,6,3,6,81.3,75.5,69.6,5,UPI,Yes,No,4138,79,6,0,5.0,1,12
STU157327,Meera Singh,Male,21,Master,Employed,Jaipur,Tablet,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,39,51.2,2,3.2,0,5,7.2,10,0,7,75.1,73.9,81.6,1,Free,No,No,0,89,4,0,3.9,1,8
STU157328,Arjun Iyer,Male,24,Bachelor,Student,Ahmedabad,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,1,34,80.9,1,5.0,3,8,6.4,3,6,2,59.5,63.8,49.5,2,UPI,Yes,No,3749,60,3,0,4.6,1,4
STU157329,Sneha Sharma,Female,25,HighSchool,Employed,Surat,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,21,78.1,0,0.5,3,7,8.5,5,4,5,79.6,52.4,59.9,2,Free,No,No,0,93,2,1,4.6,0,4
STU157330,Meera Mehta,Male,26,Diploma,Student,Delhi,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,18,48.2,1,0.5,1,6,8.8,4,6,3,82.2,59.1,43.8,0,Free,No,No,0,56,2,0,3.1,0,9
STU157331,Aditya Reddy,Male,22,Bachelor,Unemployed,Ahmedabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,27,93.1,1,13.6,0,8,7.7,6,4,4,64.2,91.2,73.1,5,Free,No,No,0,76,6,0,4.4,0,1
STU157332,Arjun Iyer,Male,20,Bachelor,Student,Mumbai,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,31,81.4,2,0.6,2,7,6.9,6,4,6,82.4,77.0,68.3,6,Debit Card,Yes,Yes,4177,100,5,1,5.0,1,4
STU157333,Arjun Kumar,Female,25,Master,Student,Mumbai,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,49,94.8,4,7.2,6,2,6.9,4,6,6,68.8,56.9,60.0,1,Free,No,No,0,68,2,1,4.9,0,9
STU157334,Rahul Patel,Male,32,Bachelor,Employed,Kolkata,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,33,64.8,3,5.8,1,5,4.4,4,6,7,64.4,70.9,50.2,0,UPI,Yes,No,5554,79,1,1,4.9,0,1
STU157335,Kavya Sharma,Male,36,PhD,Employed,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,11,86.5,1,8.6,5,2,8.7,4,6,7,66.4,62.1,57.4,0,Scholarship,No,No,2482,88,4,1,3.7,0,8
STU157336,Pooja Singh,Male,41,HighSchool,Student,Bengaluru,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,55,56.0,2,2.7,5,7,9.6,6,4,3,72.0,65.5,58.9,4,UPI,Yes,No,3217,66,1,4,4.6,1,7
STU157337,Rohan Reddy,Male,23,Bachelor,Student,Hyderabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,43,55.2,5,0.5,7,7,6.6,2,8,3,89.0,65.5,34.6,2,NetBanking,Yes,No,4666,80,1,0,4.4,1,2
STU157338,Ananya Patel,Male,25,HighSchool,Student,Hyderabad,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,41,62.4,2,2.5,3,7,6.6,6,4,1,72.4,88.2,62.2,4,UPI,Yes,No,5236,100,2,1,4.8,0,2
STU157339,Rahul Verma,Female,19,Bachelor,Employed,Jaipur,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,22,90.5,2,0.6,9,8,6.6,7,3,5,62.7,74.3,77.4,3,Credit Card,Yes,No,5902,77,3,0,4.2,1,4
STU157340,Pooja Bose,Female,26,Bachelor,Student,Bhopal,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,28,80.6,1,5.2,11,6,5.3,5,5,4,56.1,59.9,61.2,1,Credit Card,Yes,Yes,3178,79,2,0,4.9,0,5
STU157341,Pooja Desai,Other,24,Master,Student,Nagpur,Tablet,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,25,91.1,1,0.5,3,5,10.0,7,2,5,69.3,62.3,77.0,3,Debit Card,Yes,No,4445,63,4,0,4.6,0,8
STU157342,Kavya Bhardwaj,Male,24,HighSchool,Student,Nagpur,Tablet,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,58,50.9,3,12.8,11,7,7.9,6,4,4,94.0,84.6,58.0,4,UPI,Yes,Yes,4561,89,3,1,4.3,1,3
STU157343,Arjun Iyer,Female,18,Bachelor,Employed,Lucknow,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,26,89.1,1,0.5,0,6,9.1,5,5,0,66.1,38.5,63.1,3,Scholarship,No,No,1903,74,4,1,4.7,0,5
STU157344,Rahul Iyer,Male,32,Master,Employed,Chennai,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,41,47.2,1,0.5,13,3,5.3,6,4,4,80.1,74.1,56.2,3,UPI,Yes,No,5631,46,0,1,3.9,1,3
STU157345,Vivaan Iyer,Male,33,Diploma,Student,Jaipur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,27,63.8,4,4.1,2,3,6.0,2,8,3,78.1,47.3,36.7,1,NetBanking,Yes,No,6260,31,4,1,4.0,0,10
